id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,MAR,Eref,CMD,RH,CMI,DD1040
2012,"CP",54.4166666666667,-124.666666666667,975,1.7,13.2,-11.3,24.5,605,238,19.3,55.5,1250,903,5944,12,142,164,254,90,296,-41.6,31.4,11.1,494,209,63,22.46,284
2013,"CP",54.7166666666667,-124.7,750,2.3,14.3,-11.6,25.9,561,223,22,64.1,1196,1064,5704,18,154,157,257,100,255,-41.6,32.3,10.9,507,237,62,15.82,388
2014,"CP",54.7166666666667,-124.7,750,2.3,14.3,-11.6,25.9,561,223,22,64.1,1196,1064,5704,18,154,157,257,100,255,-41.6,32.3,10.9,507,237,62,15.82,388
2015,"CP",54.7166666666667,-124.7,750,2.3,14.3,-11.6,25.9,561,223,22,64.1,1196,1064,5704,18,154,157,257,100,255,-41.6,32.3,10.9,507,237,62,15.82,388
2016,"CP",54.7166666666667,-124.7,750,2.3,14.3,-11.6,25.9,561,223,22,64.1,1196,1064,5704,18,154,157,257,100,255,-41.6,32.3,10.9,507,237,62,15.82,388
2017,"CP",54.7166666666667,-124.7,750,2.3,14.3,-11.6,25.9,561,223,22,64.1,1196,1064,5704,18,154,157,257,100,255,-41.6,32.3,10.9,507,237,62,15.82,388
2018,"CP",54.45,-123.966666666667,840,1.8,13.8,-11.9,25.7,610,239,19.4,57.7,1288,1000,5876,15,145,161,250,89,292,-42.7,32.5,11.2,516,228,61,20.27,346
2019,"CP",54.45,-123.966666666667,840,1.8,13.8,-11.9,25.7,610,239,19.4,57.7,1288,1000,5876,15,145,161,250,89,292,-42.7,32.5,11.2,516,228,61,20.27,346
2020,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2021,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2022,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2023,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2024,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2025,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2026,"CP",54.45,-123.416666666667,840,2.1,14.1,-12.1,26.2,682,257,17.8,54.9,1249,1049,5776,17,151,155,252,98,328,-41.9,32.7,11.2,513,206,62,27.37,378
2027,"CP",54.45,-123.966666666667,840,1.8,13.8,-11.9,25.7,610,239,19.4,57.7,1288,1000,5876,15,145,161,250,89,292,-42.7,32.5,11.2,516,228,61,20.27,346
2028,"CP",54.45,-123.966666666667,840,1.8,13.8,-11.9,25.7,610,239,19.4,57.7,1288,1000,5876,15,145,161,250,89,292,-42.7,32.5,11.2,516,228,61,20.27,346
2029,"CP",54.45,-123.966666666667,840,1.8,13.8,-11.9,25.7,610,239,19.4,57.7,1288,1000,5876,15,145,161,250,89,292,-42.7,32.5,11.2,516,228,61,20.27,346
2030,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2031,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2032,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2033,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2034,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2035,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2036,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2037,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2039,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2040,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2041,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2042,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2043,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2044,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2045,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2046,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2047,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2048,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2049,"CP",55.0833333333333,-124.25,990,0.5,12.6,-12.9,25.5,751,273,14,46.2,1493,799,6365,10,130,173,244,71,416,-44,30.9,11.1,474,151,63,40.17,230
2050,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2051,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2052,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2053,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2054,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2055,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2056,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2057,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2058,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2059,"CP",54.7833333333333,-124.166666666667,825,1.5,13.7,-12.4,26,659,248,17.5,55.1,1351,967,5992,14,142,165,249,84,331,-43.2,32.4,10.9,505,204,61,26.7,331
2060,"CP",54.4166666666667,-124.666666666667,975,1.7,13.2,-11.3,24.5,605,238,19.3,55.5,1250,903,5944,12,142,164,254,90,296,-41.6,31.4,11.1,494,209,63,22.46,284
2061,"CP",54.4166666666667,-124.666666666667,975,1.7,13.2,-11.3,24.5,605,238,19.3,55.5,1250,903,5944,12,142,164,254,90,296,-41.6,31.4,11.1,494,209,63,22.46,284
2062,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2063,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2064,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2065,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2066,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2067,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2068,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2069,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2070,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2071,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2072,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2073,"NCH",54.25,-124.233333333333,700,2.5,14.5,-11.5,26,553,232,22.6,62.5,1183,1095,5637,19,147,163,249,86,240,-42.7,33.3,11.1,549,271,58,9.93,406
2074,"NCH",54.25,-124.233333333333,700,2.5,14.5,-11.5,26,553,232,22.6,62.5,1183,1095,5637,19,147,163,249,86,240,-42.7,33.3,11.1,549,271,58,9.93,406
2075,"NCH",54.25,-124.233333333333,700,2.5,14.5,-11.5,26,553,232,22.6,62.5,1183,1095,5637,19,147,163,249,86,240,-42.7,33.3,11.1,549,271,58,9.93,406
2076,"NCH",54.25,-124.233333333333,700,2.5,14.5,-11.5,26,553,232,22.6,62.5,1183,1095,5637,19,147,163,249,86,240,-42.7,33.3,11.1,549,271,58,9.93,406
2077,"NCH",54.25,-124.233333333333,700,2.5,14.5,-11.5,26,553,232,22.6,62.5,1183,1095,5637,19,147,163,249,86,240,-42.7,33.3,11.1,549,271,58,9.93,406
2078,"NCH",54.2833333333333,-124.3,700,2.5,14.5,-11.5,26,546,231,22.9,62.7,1183,1087,5650,19,149,159,250,91,237,-42.3,32.8,11.1,537,261,59,10.95,403
2079,"NCH",54.2833333333333,-124.3,700,2.5,14.5,-11.5,26,546,231,22.9,62.7,1183,1087,5650,19,149,159,250,91,237,-42.3,32.8,11.1,537,261,59,10.95,403
2080,"NCH",54.2833333333333,-124.3,700,2.5,14.5,-11.5,26,546,231,22.9,62.7,1183,1087,5650,19,149,159,250,91,237,-42.3,32.8,11.1,537,261,59,10.95,403
2081,"NCH",54.2833333333333,-124.3,700,2.5,14.5,-11.5,26,546,231,22.9,62.7,1183,1087,5650,19,149,159,250,91,237,-42.3,32.8,11.1,537,261,59,10.95,403
2082,"NCH",54.2833333333333,-124.3,700,2.5,14.5,-11.5,26,546,231,22.9,62.7,1183,1087,5650,19,149,159,250,91,237,-42.3,32.8,11.1,537,261,59,10.95,403
2083,"CP",54.3,-123.1,750,2.9,14.8,-11,25.8,702,275,18.4,53.8,1115,1159,5486,23,160,149,255,107,309,-41.1,33.2,11.3,532,210,62,26.29,447
2084,"CP",54.3,-123.1,750,2.9,14.8,-11,25.8,702,275,18.4,53.8,1115,1159,5486,23,160,149,255,107,309,-41.1,33.2,11.3,532,210,62,26.29,447
2085,"CP",54.3,-123.1,750,2.9,14.8,-11,25.8,702,275,18.4,53.8,1115,1159,5486,23,160,149,255,107,309,-41.1,33.2,11.3,532,210,62,26.29,447
2086,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2087,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2088,"CP",54.1,-123.033333333333,740,3.1,15,-10.6,25.6,674,273,19.5,54.9,1070,1183,5408,24,162,147,256,108,285,-40.9,33.3,11.5,537,215,62,22.95,465
2089,"CP",54.1,-123.033333333333,740,3.1,15,-10.6,25.6,674,273,19.5,54.9,1070,1183,5408,24,162,147,256,108,285,-40.9,33.3,11.5,537,215,62,22.95,465
2091,"CP",54.4333333333333,-122.7,685,2.9,14.9,-10.7,25.6,827,298,15.6,49.9,1112,1162,5489,24,158,151,254,104,380,-41.5,33.3,11,534,185,61,38.7,455
2092,"CP",54.4333333333333,-122.7,685,2.9,14.9,-10.7,25.6,827,298,15.6,49.9,1112,1162,5489,24,158,151,254,104,380,-41.5,33.3,11,534,185,61,38.7,455
2093,"CP",54.4333333333333,-122.7,685,2.9,14.9,-10.7,25.6,827,298,15.6,49.9,1112,1162,5489,24,158,151,254,104,380,-41.5,33.3,11,534,185,61,38.7,455
2094,"CP",54.4333333333333,-122.7,685,2.9,14.9,-10.7,25.6,827,298,15.6,49.9,1112,1162,5489,24,158,151,254,104,380,-41.5,33.3,11,534,185,61,38.7,455
2095,"CP",54.4333333333333,-122.7,685,2.9,14.9,-10.7,25.6,827,298,15.6,49.9,1112,1162,5489,24,158,151,254,104,380,-41.5,33.3,11,534,185,61,38.7,455
2096,"CP",54.4166666666667,-122.733333333333,685,2.8,14.8,-10.7,25.5,831,304,15.4,48.8,1131,1155,5521,23,159,151,255,104,382,-41.8,33.2,11.4,532,178,62,39.56,450
2097,"CP",54.4166666666667,-122.733333333333,685,2.8,14.8,-10.7,25.5,831,304,15.4,48.8,1131,1155,5521,23,159,151,255,104,382,-41.8,33.2,11.4,532,178,62,39.56,450
2098,"CP",54.4166666666667,-122.733333333333,685,2.8,14.8,-10.7,25.5,831,304,15.4,48.8,1131,1155,5521,23,159,151,255,104,382,-41.8,33.2,11.4,532,178,62,39.56,450
2099,"MGR",54.4166666666667,-122.733333333333,685,2.8,14.8,-10.7,25.5,831,304,15.4,48.8,1131,1155,5521,23,159,151,255,104,382,-41.8,33.2,11.4,532,178,62,39.56,450
2100,"MGR",54.4166666666667,-122.733333333333,685,2.8,14.8,-10.7,25.5,831,304,15.4,48.8,1131,1155,5521,23,159,151,255,104,382,-41.8,33.2,11.4,532,178,62,39.56,450
2101,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2102,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2103,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2104,"NCH",54.25,-124.2,700,2.6,14.5,-11.5,26,563,237,22.3,61.2,1172,1094,5623,18,147,159,249,90,242,-42.8,32.2,11.2,549,265,58,10.88,401
2105,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2106,"CP",54.3666666666667,-123.75,800,2.1,14.2,-12,26.2,627,245,19.4,57.9,1257,1058,5772,17,148,157,251,94,293,-42.3,33,11.2,527,230,60,20.23,382
2109,"NCH",54,-124.033333333333,670,2.8,14.7,-11.3,26,520,227,24.6,64.8,1150,1154,5527,21,148,159,250,92,213,-43,34,11.1,567,293,56,4.1,440
2113,"NCH",54.2333333333333,-124.166666666667,700,2.6,14.4,-11.9,26.2,563,237,22.4,60.7,1165,1109,5608,19,147,158,250,92,242,-42.8,33.6,11.2,552,266,57,10.5,411
2119,"CP",54.4166666666667,-124.666666666667,975,1.7,13.2,-11.3,24.5,605,238,19.3,55.5,1250,903,5944,12,142,164,254,90,296,-41.6,31.4,11.1,494,209,63,22.46,284
2120,"CP",54.4166666666667,-124.666666666667,975,1.7,13.2,-11.3,24.5,605,238,19.3,55.5,1250,903,5944,12,142,164,254,90,296,-41.6,31.4,11.1,494,209,63,22.46,284
2121,"FIN",56.1166666666667,-124.416666666667,762,0.9,13.6,-14.1,27.7,527,247,20.6,55.1,1508,923,6228,12,140,163,245,82,236,-43.5,31.8,11.1,485,198,62,15.52,306
2122,"FIN",56.1166666666667,-124.416666666667,762,0.9,13.6,-14.1,27.7,527,247,20.6,55.1,1508,923,6228,12,140,163,245,82,236,-43.5,31.8,11.1,485,198,62,15.52,306
2123,"FIN",56.1166666666667,-124.416666666667,762,0.9,13.6,-14.1,27.7,527,247,20.6,55.1,1508,923,6228,12,140,163,245,82,236,-43.5,31.8,11.1,485,198,62,15.52,306
2124,"FIN",56.1166666666667,-124.416666666667,762,0.9,13.6,-14.1,27.7,527,247,20.6,55.1,1508,923,6228,12,140,163,245,82,236,-43.5,31.8,11.1,485,198,62,15.52,306
2125,"FIN",56.2,-124.55,762,0.8,13.6,-14.2,27.7,554,250,19.5,54.1,1524,912,6259,12,137,165,243,78,258,-43.8,31.8,10.8,488,196,61,17.98,300
2126,"FIN",56.2,-124.55,762,0.8,13.6,-14.2,27.7,554,250,19.5,54.1,1524,912,6259,12,137,165,243,78,258,-43.8,31.8,10.8,488,196,61,17.98,300
2127,"FIN",56.2,-124.55,762,0.8,13.6,-14.2,27.7,554,250,19.5,54.1,1524,912,6259,12,137,165,243,78,258,-43.8,31.8,10.8,488,196,61,17.98,300
2128,"FIN",56.1333333333333,-124.533333333333,762,0.8,13.5,-14.2,27.7,539,249,20,54.3,1530,909,6269,12,138,165,244,79,247,-43.8,31.8,10.8,486,197,62,16.67,298
2129,"FIN",56.1333333333333,-124.533333333333,762,0.8,13.5,-14.2,27.7,539,249,20,54.3,1530,909,6269,12,138,165,244,79,247,-43.8,31.8,10.8,486,197,62,16.67,298
2130,"FIN",56.1333333333333,-124.533333333333,762,0.8,13.5,-14.2,27.7,539,249,20,54.3,1530,909,6269,12,138,165,244,79,247,-43.8,31.8,10.8,486,197,62,16.67,298
2131,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2132,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2133,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2134,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2135,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2136,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2137,"FIN",56.0833333333333,-124.45,869,0.5,13,-14.1,27.1,555,257,19,50.8,1541,844,6357,10,134,166,242,77,258,-44.1,31.3,10.5,474,176,62,19.77,257
2138,"FIN",56,-124.25,701,1.3,14.1,-13.6,27.7,508,240,22.3,58.8,1436,990,6064,14,146,160,248,88,216,-42.5,32.3,11,492,213,63,12.58,351
2139,"FIN",56,-124.25,701,1.3,14.1,-13.6,27.7,508,240,22.3,58.8,1436,990,6064,14,146,160,248,88,216,-42.5,32.3,11,492,213,63,12.58,351
2140,"FIN",56,-124.25,701,1.3,14.1,-13.6,27.7,508,240,22.3,58.8,1436,990,6064,14,146,160,248,88,216,-42.5,32.3,11,492,213,63,12.58,351
2141,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2142,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2143,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2144,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2145,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2146,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2147,"FIN",55.85,-124.133333333333,762,1.2,13.7,-13.4,27.1,545,248,20.6,55.4,1425,949,6100,13,144,160,245,85,241,-42.5,31.9,11,488,201,63,16.76,323
2148,"FIN",55.8,-124.083333333333,762,1.3,13.7,-13,26.7,563,251,20.1,54.5,1393,949,6063,13,144,160,244,85,252,-42.1,31.9,11,491,199,63,18.27,322
2149,"FIN",55.8,-124.083333333333,762,1.3,13.7,-13,26.7,563,251,20.1,54.5,1393,949,6063,13,144,160,244,85,252,-42.1,31.9,11,491,199,63,18.27,322
2150,"FIN",55.8,-124.083333333333,762,1.3,13.7,-13,26.7,563,251,20.1,54.5,1393,949,6063,13,144,160,244,85,252,-42.1,31.9,11,491,199,63,18.27,322
2151,"FIN",55.8,-124.083333333333,762,1.3,13.7,-13,26.7,563,251,20.1,54.5,1393,949,6063,13,144,160,244,85,252,-42.1,31.9,11,491,199,63,18.27,322
2152,"FIN",55.8,-124.066666666667,762,1.4,13.7,-13,26.7,557,250,20.4,54.9,1383,949,6051,14,144,160,245,85,248,-42.1,31.9,11.1,491,202,63,17.72,322
2153,"FIN",55.8,-124.066666666667,762,1.4,13.7,-13,26.7,557,250,20.4,54.9,1383,949,6051,14,144,160,245,85,248,-42.1,31.9,11.1,491,202,63,17.72,322
2154,"FIN",55.8,-124.066666666667,762,1.4,13.7,-13,26.7,557,250,20.4,54.9,1383,949,6051,14,144,160,245,85,248,-42.1,31.9,11.1,491,202,63,17.72,322
2155,"FIN",55.7833333333333,-124.033333333333,762,1.4,13.8,-13,26.7,562,250,20.3,55,1383,953,6047,13,144,160,245,85,251,-42,31.8,11.1,492,202,63,18.07,325
2156,"FIN",55.7833333333333,-124.033333333333,762,1.4,13.8,-13,26.7,562,250,20.3,55,1383,953,6047,13,144,160,245,85,251,-42,31.8,11.1,492,202,63,18.07,325
2157,"FIN",55.7166666666667,-123.9,762,1.4,13.7,-12.8,26.6,563,246,20.2,55.8,1381,950,6047,14,143,161,244,82,254,-42.2,31.8,11.2,495,211,62,17.88,323
2158,"FIN",55.7166666666667,-123.9,762,1.4,13.7,-12.8,26.6,563,246,20.2,55.8,1381,950,6047,14,143,161,244,82,254,-42.2,31.8,11.2,495,211,62,17.88,323
2159,"FIN",55.7166666666667,-123.9,762,1.4,13.7,-12.8,26.6,563,246,20.2,55.8,1381,950,6047,14,143,161,244,82,254,-42.2,31.8,11.2,495,211,62,17.88,323
2160,"FIN",55.7166666666667,-123.9,762,1.4,13.7,-12.8,26.6,563,246,20.2,55.8,1381,950,6047,14,143,161,244,82,254,-42.2,31.8,11.2,495,211,62,17.88,323
2161,"FIN",55.7166666666667,-123.9,762,1.4,13.7,-12.8,26.6,563,246,20.2,55.8,1381,950,6047,14,143,161,244,82,254,-42.2,31.8,11.2,495,211,62,17.88,323
2162,"FIN",55.6833333333333,-124.416666666667,883,0.3,12.6,-15.2,27.8,635,280,16.3,45.1,1582,814,6426,7,128,164,235,71,302,-44.3,31.6,10,492,163,61,25.66,231
2163,"FIN",55.6833333333333,-124.416666666667,883,0.3,12.6,-15.2,27.8,635,280,16.3,45.1,1582,814,6426,7,128,164,235,71,302,-44.3,31.6,10,492,163,61,25.66,231
2164,"FIN",55.6833333333333,-124.416666666667,883,0.3,12.6,-15.2,27.8,635,280,16.3,45.1,1582,814,6426,7,128,164,235,71,302,-44.3,31.6,10,492,163,61,25.66,231
2165,"FIN",55.6666666666667,-124.383333333333,883,0.7,12.8,-13.4,26.2,677,291,15.7,44.1,1491,835,6307,10,131,164,239,75,326,-43.8,31.6,10.1,491,150,61,29.96,246
2166,"FIN",55.6666666666667,-124.383333333333,883,0.7,12.8,-13.4,26.2,677,291,15.7,44.1,1491,835,6307,10,131,164,239,75,326,-43.8,31.6,10.1,491,150,61,29.96,246
2167,"FIN",55.6666666666667,-124.383333333333,883,0.7,12.8,-13.4,26.2,677,291,15.7,44.1,1491,835,6307,10,131,164,239,75,326,-43.8,31.6,10.1,491,150,61,29.96,246
2168,"FIN",55.5333333333333,-124.066666666667,853,1,13.2,-13.1,26.4,687,267,16,49.6,1441,889,6187,11,137,165,243,78,349,-42.8,31.6,10.7,492,175,62,30.94,283
2169,"FIN",55.5333333333333,-124.066666666667,853,1,13.2,-13.1,26.4,687,267,16,49.6,1441,889,6187,11,137,165,243,78,349,-42.8,31.6,10.7,492,175,62,30.94,283
